,date,tic,close,high,low,open,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
0,2026-01-02,HON,193.8469696044922,194.53970129617414,191.3432296400013,193.65893919523174,3156300.0,4.0,0.6246181983177621,198.87727788531268,187.89235865033183,49.93531555589747,33.402582691856,4.63092805647341,191.84430796305338,192.9008565266927,14.510000228881836,62.060813170977376
0,2026-01-02,IBM,287.7297668457031,293.7212652750313,285.26210160688925,293.71138497475874,4662800.0,4.0,-1.0854572087734482,311.0722989015222,290.6974398680091,46.91114197585349,-185.47229204984265,22.536134060761785,299.5212341308594,295.7376459757487,14.510000228881836,62.060813170977376
0,2026-01-02,JNJ,205.0741424560547,205.11369677781147,201.44441091836137,204.54996091774888,6325500.0,4.0,1.9003162738341075,211.571681255963,197.872410540912,60.72846254682528,-0.745784825210761,4.6816305587588,203.98636728922526,195.89755579630534,14.510000228881836,62.060813170977376
0,2026-01-02,JPM,322.36865234375,322.61626252061376,317.6739428368343,319.4171281542276,8054000.0,4.0,4.2534741022732305,329.0958470468286,302.270482909226,57.32751637155245,90.47733590959916,7.526010560546694,311.1608144124349,306.95457763671874,14.510000228881836,62.060813170977376
0,2026-01-02,KO,68.64797973632812,69.39285795907664,68.50893640759851,69.37299029651919,12151300.0,4.0,-0.14813978495131153,70.51188222669364,68.76842935777901,47.803882284695455,-130.5860172805464,30.554964556109454,70.14261576334636,69.1960007985433,14.510000228881836,62.060813170977376
0,2026-01-02,MCD,301.5753479003906,303.85260470327137,298.62184555073907,303.5940696849641,3124300.0,4.0,0.027684025235771514,319.28736121416546,301.36949913739704,47.2809101990507,-118.55688172026822,25.356124851791005,308.1519399007162,304.04293670654295,14.510000228881836,62.060813170977376
0,2026-01-02,MMM,160.26828002929688,160.33760092556676,157.53473659844957,158.56477227491843,1961200.0,4.0,-1.4649772895343176,168.12205965367747,155.85418241175222,48.89702989053321,-89.07929140144526,23.468455150924502,164.06121571858725,162.15838699340821,14.510000228881836,62.060813170977376
0,2026-01-02,MRK,105.66734313964844,105.83609900196792,103.66219814628955,104.75410908617017,9992400.0,4.0,2.953307873069903,108.39469057787775,93.54499676953435,65.1720945953057,102.99631999855681,28.190549963941496,100.39764684041342,93.1818603515625,14.510000228881836,62.060813170977376
0,2026-01-02,MSFT,470.84320068359375,482.5112407273309,468.07552715971417,482.24244872265706,25571600.0,4.0,-2.612747470328486,491.8553231132014,470.2073386299627,42.17308047996718,-95.49411243966878,29.87965158901234,480.6329366048177,496.28419443766273,14.510000228881836,62.060813170977376
0,2026-01-02,NKE,62.30523681640625,63.14214195618677,61.58648215091496,63.014147174013374,22284100.0,4.0,-0.7628336477963416,69.18408098256735,55.783801555274444,47.88718781962516,-4.19840434933316,10.683293870460066,62.48376337687174,63.323281351725264,14.510000228881836,62.060813170977376
0,2026-01-02,NVDA,188.83978271484375,192.91954841717475,188.24980305842183,189.82971935613102,148240500.0,4.0,1.2322552970164224,194.20937433048414,171.69782324031667,52.99519069147236,128.99962935580552,19.233735917976034,182.11712849934895,186.10646133422853,14.510000228881836,62.060813170977376
0,2026-01-02,PG,139.73814392089844,141.2657168088333,139.19611502599955,141.03904935980404,8946100.0,4.0,-0.7782659219557218,145.87192688719045,136.6940093921064,43.14461995693463,-85.02946839194318,20.39260649022617,142.7420440673828,144.63511657714844,14.510000228881836,62.060813170977376
0,2026-01-02,SHW,326.27069091796875,328.39049988739544,321.0756768138443,321.7026659875053,1642700.0,4.0,-2.467238713837844,332.02799137830107,318.1886193394723,46.51709860277256,-44.39238962877664,7.50709927362267,328.89276733398435,331.8947428385417,14.510000228881836,62.060813170977376
0,2026-01-02,TRV,284.1553039550781,288.99765678290635,282.16256015955565,287.5628788175816,1223000.0,4.0,1.9529772612109468,297.982846302562,275.1846585802505,51.7608572429106,-33.00110943623001,7.502513480163313,286.9459482828776,279.6479563395182,14.510000228881836,62.060813170977376
0,2026-01-02,UNH,333.8049011230469,337.6351396453709,324.9735645103421,328.34732981065946,6863600.0,4.0,0.5842857646444486,338.5498040631007,317.7075293109228,52.361080493728046,85.58633407847465,25.034237036243933,324.9693166097005,333.1596608479818,14.510000228881836,62.060813170977376
0,2026-01-02,V,345.05169677734375,348.6069568660295,342.06406384756735,348.4277061842687,5403800.0,4.0,4.582757025383842,363.67834105889716,321.84097046454036,53.05582836843114,47.81424578075296,0.20136835981503756,337.9716430664063,338.41369069417317,14.510000228881836,62.060813170977376
0,2026-01-02,VZ,39.238792419433594,39.60677817615833,39.02574745068563,39.480887631527274,30856800.0,4.0,-0.03745947587491116,40.24717771156563,38.30884951011406,48.84633760700999,-20.631032854776493,0.7548741018573786,39.35499992370605,39.079362106323245,14.510000228881836,62.060813170977376
0,2026-01-02,WMT,112.3147201538086,112.34460046985909,110.68119701607182,110.98997041428227,14306600.0,4.0,0.8801530658976162,116.8930905721323,109.71866785071926,56.61118511818013,11.298578586996502,4.168484959851311,111.39040044148763,107.28972485860189,14.510000228881836,62.060813170977376
1,2026-01-05,AAPL,266.764404296875,271.00652312062255,265.64648609237463,270.1381413175191,45647200.0,0.0,-0.7398401619536799,279.8750951062795,267.39512584098617,49.75346570643722,-136.44596581769778,2.7349039827791124,274.9571553548177,269.0314104715983,14.899999618530273,57.89574980606828
1,2026-01-05,AMGN,316.1257629394531,321.8426672769223,313.6517084709959,320.26561096342806,2268700.0,0.0,0.5159663249256141,332.44259979482024,309.1422817969766,50.727069730972644,-83.6542258067486,20.09692532835596,325.5090586344401,313.83532053629557,14.899999618530273,57.89574980606828
1,2026-01-05,AMZN,233.05999755859375,234.0,227.17999267578125,228.83999633789062,49733300.0,0.0,0.3598539282372144,235.984138889003,221.3678615382431,52.35491471152706,56.951817752969234,10.751361762906779,228.6490005493164,229.52550048828124,14.899999618530273,57.89574980606828
1,2026-01-05,AXP,378.60308837890625,382.49082227931405,371.0768935723936,371.12672383413,2362000.0,0.0,3.4900342652832705,387.0806349500967,361.9404282823252,58.6426877510113,67.34873397415913,15.239439648402216,369.1891845703125,359.4425247192383,14.899999618530273,57.89574980606828
1,2026-01-05,BA,228.1300048828125,230.9600067138672,227.5,228.7899932861328,8278800.0,0.0,6.57301503441704,229.0320178081426,193.9969860981074,62.30935577192709,154.0802586364048,54.24218127208745,204.10333455403645,205.04016774495443,14.899999618530273,57.89574980606828
1,2026-01-05,CAT,613.493896484375,619.1200215133827,603.6556836406288,605.3086959398505,3444800.0,0.0,5.976422232852769,620.3103132117079,553.7503191125107,61.94755440193852,152.46392012559255,32.60342497892152,580.9956136067708,561.3077860514323,14.899999618530273,57.89574980606828
1,2026-01-05,CRM,255.62069702148438,258.9423760046907,251.68053923202604,252.9872686328812,6421500.0,0.0,3.88622062727174,268.5691581420196,251.9154182739961,52.26094627334679,25.200139497036066,4.414853710822163,250.70448608398436,248.61102167765299,14.899999618530273,57.89574980606828
1,2026-01-05,CSCO,75.17266845703125,76.35624987144963,74.80465981554993,76.03797479361697,16328800.0,0.0,0.20259552234419687,79.22943456215197,74.88644754844373,52.16484326450131,-95.70394273267367,12.504902050651342,76.61701329549153,74.00156758626302,14.899999618530273,57.89574980606828
1,2026-01-05,CVX,160.7899932861328,162.65450347520422,156.3347725582447,162.65450347520422,35094900.0,0.0,1.383559406752056,155.19110014229966,140.88621003836442,63.413461701756624,512.7993558570228,55.78870745585739,147.95000712076822,148.75883153279622,14.899999618530273,57.89574980606828
1,2026-01-05,DIS,114.06999969482422,116.02999877929688,111.37999725341797,111.41999816894531,12029000.0,0.0,1.656301602259532,117.01717718273285,105.54475747913237,55.13743989230273,84.86395686330752,30.453731157788056,108.71834513346354,109.4297373453776,14.899999618530273,57.89574980606828
1,2026-01-05,GS,939.3348999023438,952.4576988054562,903.8389402716671,905.6217084820269,3742000.0,0.0,23.649246614175468,924.0392807036875,842.2221206635,66.81256301479456,132.279048540323,48.63806718293947,854.6988342285156,812.5044687906901,14.899999618530273,57.89574980606828
1,2026-01-05,HD,341.8048095703125,345.0431688048036,338.9836743505026,340.42405666784333,4725300.0,0.0,-3.320145576334369,357.87953768126283,337.5441225970575,42.56108369911232,-66.74323319687473,10.469400150685528,346.9040496826172,359.1264144897461,14.899999618530273,57.89574980606828
1,2026-01-05,HON,199.00289916992188,199.68574013056042,192.8969389239926,193.76781030572513,3846200.0,0.0,0.9699714851014392,199.64677317778657,187.99966847260404,54.91838688334632,117.28101681980807,20.016196252849117,192.19133504231772,192.97478892008465,14.899999618530273,57.89574980606828
1,2026-01-05,IBM,291.1548767089844,295.3202966840355,290.44418794139244,291.9445175072574,4190000.0,0.0,-1.5028049149470348,311.193312333268,289.29127018626326,48.904460067753426,-139.62494900417622,18.489189450205103,299.7331247965495,295.85440317789715,14.899999618530273,57.89574980606828
1,2026-01-05,JNJ,202.0675048828125,203.6796189425871,198.70482908872975,203.61038001401067,9477000.0,0.0,1.5282403901132113,211.4586268584259,198.166455539035,56.551298692175784,-75.1958762289983,8.409272504224779,204.08783009847005,196.15827560424805,14.899999618530273,57.89574980606828
1,2026-01-05,JPM,330.8468322753906,334.026138578159,322.08142570711647,322.3884599175412,10752600.0,0.0,4.8885793195839256,331.52337823228663,301.61980414076027,60.89289588601098,156.03049962790104,28.85700761012612,312.1766774495443,307.44996388753253,14.899999618530273,57.89574980606828
1,2026-01-05,KO,67.47603607177734,68.44933934945448,67.45616840969817,68.44933934945448,21186600.0,0.0,-0.29946368006139323,70.80303887969588,68.22798681610492,43.91976282786234,-207.83007293100474,44.60266772552432,70.05409037272135,69.23376070658365,14.899999618530273,57.89574980606828
1,2026-01-05,MCD,298.1942138671875,300.65049382529867,297.95555681799385,299.5765067558793,4573300.0,0.0,-0.7568690718561584,320.2840131559098,299.5096697054183,45.21035872681149,-158.46111818818386,26.91725074630021,308.1163340250651,304.1625371297201,14.899999618530273,57.89574980606828
1,2026-01-05,MMM,161.98167419433594,162.82351422802336,159.25804474937988,159.4363114227014,2894500.0,0.0,-1.2408866342488523,167.23171197740868,156.17801244886084,50.745713366591346,-48.96100379762346,7.995977912871988,163.9611836751302,162.29403127034504,14.899999618530273,57.89574980606828
1,2026-01-05,MRK,106.65007019042969,107.64271787999571,105.02212858540548,106.22323138098426,15863300.0,0.0,2.9865856831594755,109.13255360598296,93.54219004636079,66.13406152632083,123.3340399600754,36.046853624701434,100.83426335652669,93.54206250508626,14.899999618530273,57.89574980606828
1,2026-01-05,MSFT,470.7536315917969,473.9593569778809,467.4184776979013,471.95825856508776,25250300.0,0.0,-3.243663728470608,492.3636786061953,468.9035272043516,42.143043284590114,-127.22415361080105,30.71445839926939,480.1895792643229,495.43764139811196,14.899999618530273,57.89574980606828
1,2026-01-05,NKE,63.53597640991211,64.36304092655959,62.41353761093207,62.758148452191115,23482500.0,0.0,-0.5287683925465814,69.0674358014933,55.78623279286706,49.80837057678217,26.35355946083996,16.956794218183212,62.55883445739746,63.25564441680908,14.899999618530273,57.89574980606828
1,2026-01-05,NVDA,188.1098175048828,193.61952916959007,186.13992286460274,191.74961996436147,183529700.0,0.0,1.347088988171464,194.6804359673026,171.70073468699425,52.5709740918578,112.38211246613272,12.991451849067628,182.17080485026042,186.09013773600262,14.899999618530273,57.89574980606828
1,2026-01-05,PG,138.33868408203125,139.30451321183483,137.57983767172783,139.05813099181955,12297300.0,0.0,-0.9867290255508863,145.70709168449935,136.36706450446547,41.504462652271044,-125.53618828234964,27.455032601313466,142.52456970214843,144.48279368082683,14.899999618530273,57.89574980606828
1,2026-01-05,SHW,330.60986328125,331.59511470812987,321.3344682360508,324.5191325044954,1661800.0,0.0,-1.8089603924721018,331.145238892688,318.7558902577026,49.1810142417724,-14.442653038481204,1.8759229153340828,328.9730489095052,331.8187255859375,14.899999618530273,57.89574980606828
1,2026-01-05,TRV,286.71600341796875,290.4324513486528,281.5946369754595,282.40169582622707,1554500.0,0.0,1.6433807393810298,297.94320552657894,275.8245709626789,53.721144968613075,-16.258679229626573,1.9572159694903193,287.059364827474,279.749489847819,14.899999618530273,57.89574980606828
1,2026-01-05,UNH,339.38153076171875,344.26358953637697,331.27457387202924,332.8622369855367,7956600.0,0.0,1.4306008724794879,340.2377223102758,317.087036600857,54.40908290351399,154.6839772661595,33.66491231632377,326.1267934163412,332.7391057332357,14.899999618530273,57.89574980606828
1,2026-01-05,V,352.34149169921875,356.0660946845086,342.63168485186065,343.07984193998647,7592200.0,0.0,4.619421976102217,363.80153100817404,324.37677099377913,57.0387294218976,76.41199869254598,17.654857376740868,338.95689798990884,338.46571858723956,14.899999618530273,57.89574980606828
1,2026-01-05,VZ,38.95796585083008,39.23879721777957,38.57061568056064,39.15164278300491,43091700.0,0.0,-0.0552053406705042,40.15214007626903,38.30414425600636,47.412402304582486,-94.86399434594667,10.353824759136211,39.32401173909505,39.07303988138835,14.899999618530273,57.89574980606828
1,2026-01-05,WMT,112.2649154663086,113.28089181581844,111.70712929749008,112.37448169222175,19557600.0,0.0,0.825622919972659,116.8041071627327,109.61876271031416,56.51976092645015,19.38253052197809,11.20278790488014,111.79893646240234,107.45605430603027,14.899999618530273,57.89574980606828
2,2026-01-06,AAPL,261.87347412109375,267.05385240251036,261.63392891626114,266.5048844877732,52352100.0,1.0,-1.4750175008621795,280.6082161069431,265.02305220360375,45.73048706015005,-204.64773506468416,15.989731231813279,274.827729288737,269.1739133199056,14.75,37.985331363308234
2,2026-01-06,AMGN,325.4403991699219,326.1993582569823,314.2628157542519,314.9133650061981,2722500.0,1.0,0.6918465747900768,332.47883735432293,309.1336443351302,54.96837367578466,-34.39068434269502,8.388609609999616,325.3934061686198,314.4403971354167,14.75,37.985331363308234
2,2026-01-06,AMZN,240.92999267578125,243.17999267578125,232.07000732421875,232.10000610351562,53764700.0,1.0,1.1955799435477275,238.38383630373818,220.10816351315634,56.44929136501104,202.05137430519017,15.6471006208184,229.44200032552084,229.74533360799154,14.75,37.985331363308234
2,2026-01-06,AXP,382.3512268066406,385.042730055995,375.0243838913124,379.17127750339887,2544100.0,1.0,3.873522559868718,387.89601844528676,362.52371116897103,60.033918668654785,91.99502958807497,19.233493335055897,370.53566182454426,360.4502934773763,14.75,37.985331363308234
2,2026-01-06,BA,229.83999633789062,231.63999938964844,228.60000610351562,229.22999572753906,6714300.0,1.0,7.067728838607906,231.61597574700184,194.20802785407236,63.09598720598105,150.38896586057828,55.052580686622,205.78533426920572,205.27083435058594,14.75,37.985331363308234
2,2026-01-06,CAT,620.454345703125,624.1187719488267,606.3243672074964,613.3943097788975,2706800.0,1.0,8.303298319966075,624.0739762731943,551.9702314904777,63.00077589546256,159.2244420487552,35.39551861294097,583.55009765625,563.3684239705403,14.75,37.985331363308234
2,2026-01-06,CRM,262.2441101074219,262.892482396947,254.36382514228285,254.56332313746586,6103300.0,1.0,3.818394142333375,268.7451752560451,252.0137023074314,55.25457161222432,45.33703706490215,12.757506485301878,251.96444091796874,248.90969670613606,14.75,37.985331363308234
2,2026-01-06,CSCO,74.82455444335938,75.32185971455782,74.40681224846274,75.1229330531127,17017200.0,1.0,0.05894495054036497,79.33143590089202,74.55319926146149,51.27479435492399,-131.73773960092308,16.92763327885735,76.62336349487305,74.09510027567545,14.75,37.985331363308234
2,2026-01-06,CVX,153.6165008544922,161.96758031342222,153.19453858874815,161.80075697762894,20564900.0,1.0,1.532641673044992,155.91767761546342,140.8014187590483,54.613748022284796,280.2356487773075,36.5843759927094,148.15379587809244,148.8663663228353,14.75,37.985331363308234
2,2026-01-06,DIS,114.56999969482422,114.76000213623047,113.11000061035156,113.79000091552734,7388300.0,1.0,1.6843199017569788,116.75128195325239,106.80841805895464,55.76672142731247,85.22255573951102,30.453731157788056,109.13701807657877,109.5018357594808,14.75,37.985331363308234
2,2026-01-06,GS,946.29736328125,949.367639240271,934.1947055208689,940.2955423062087,1966000.0,1.0,26.299064876534544,934.2110461093251,842.0444775723155,67.4952061599345,146.96745893957402,48.63806718293947,860.8256693522136,815.4650634765625,14.75,37.985331363308234
2,2026-01-06,HD,346.9703063964844,348.35105937530454,335.46719442807296,339.2320327970689,4680300.0,1.0,-2.9261976026674006,357.39037580701637,337.5048207261868,45.233243274837506,-55.10224497555771,17.591403540334653,347.5346984863281,358.69640858968097,14.75,37.985331363308234
2,2026-01-06,HON,202.8129425048828,203.4265027301073,198.27058546240943,198.320054435087,4005000.0,1.0,1.5334286967938056,201.18952034178005,187.80379630861057,58.10598663080043,195.78374718109416,32.391557694145625,192.74552307128906,193.19906717936198,14.75,37.985331363308234
2,2026-01-06,IBM,298.557861328125,299.1204961909983,290.61199188822445,291.18447692778483,4147300.0,1.0,-1.2221092744969155,310.8033054632399,289.1413509088304,52.861787052928115,-78.17204390194367,9.317177837652316,300.1302551269531,296.11466725667316,14.75,37.985331363308234
2,2026-01-06,JNJ,202.542236328125,204.4411758573138,201.87959200016542,202.3543344281176,8107900.0,1.0,1.2571824154267404,211.25459713773654,198.6533465878494,57.03402841243836,-36.71560390927655,4.5250741738773925,204.18677215576173,196.4041394551595,14.75,37.985331363308234
2,2026-01-06,JPM,332.90625,334.1598441675407,328.96642165340415,330.92639220894705,7660800.0,1.0,5.4947426066812,334.07133979644993,301.1596202865579,61.697078751878486,170.96688507213307,29.061983572445477,313.42262878417966,307.9549123128255,14.75,37.985331363308234
2,2026-01-06,KO,67.37671661376953,67.78392035851859,67.12842386520353,67.54556144153736,21019900.0,1.0,-0.422532515557819,71.01209375565865,67.80440709883352,43.609122653337856,-212.63579200421464,48.096689969718,69.95896708170572,69.26575584411621,14.75,37.985331363308234
2,2026-01-06,MCD,301.0880432128906,302.53000032188976,296.67270584309904,297.40861563676236,3769100.0,1.0,-1.132075350298237,320.5870448900824,298.3653354810114,47.25544494382982,-138.1209615343732,19.388037119912852,308.1303985595703,304.340087890625,14.75,37.985331363308234
2,2026-01-06,MMM,164.61618041992188,164.93310400723874,160.26827775234187,161.31811074856176,2854800.0,1.0,-0.8410158335169626,166.99496077257913,156.2889824036904,53.42567273875199,-12.805934919231166,3.0277170767781154,164.01400553385417,162.52486470540364,14.75,37.985331363308234
2,2026-01-06,MRK,108.0695571899414,109.35999464837309,106.88830401043084,106.88830401043084,14479000.0,1.0,3.0918583071717762,110.02665986941797,93.64024381710546,67.47637365691958,147.31874541454434,42.44503969748692,101.32082061767578,93.90787849426269,14.75,37.985331363308234
2,2026-01-06,MSFT,476.3885192871094,476.617480129593,467.6673473241013,471.69937935780575,23037700.0,1.0,-3.251499798574514,492.28202681559844,468.52224259358127,44.70606284372706,-82.08043841549039,24.31411759660767,480.1922353108724,494.72557830810547,14.75,37.985331363308234
2,2026-01-06,NKE,64.34335327148438,64.42212276189157,62.43323820034229,63.0732234081886,19973200.0,1.0,-0.2749519512705305,69.00753080860747,55.795923399766544,51.03343022634195,32.78676534748026,17.257432421634984,62.70027834574382,63.2182586034139,14.75,37.985331363308234
2,2026-01-06,NVDA,187.22987365722656,192.15959956375178,186.80989821500853,190.50969495089785,176862600.0,1.0,1.3515120120477206,195.05422809316119,171.80991680429977,52.05138557109789,99.43242591799881,12.991451849067612,182.39112854003906,186.00148798624676,14.75,37.985331363308234
2,2026-01-06,PG,137.88536071777344,139.3735040371015,137.49114011008558,138.35841040902034,10421800.0,1.0,-1.1749725913220743,145.73585473468,135.98942602703875,40.98239461434943,-120.70676745510421,27.83062168876558,142.2525639851888,144.3247095743815,14.75,37.985331363308234
2,2026-01-06,SHW,338.46209716796875,340.10419308532,327.4251850019952,329.70423202776175,1778600.0,1.0,-0.6462113076470359,333.4970892309252,317.0987023950513,53.51536921435598,68.04346951484148,21.357830116848525,329.37378845214846,331.94556427001953,14.75,37.985331363308234
2,2026-01-06,TRV,284.1553039550781,286.128131259114,281.0565715414749,284.4940667514941,1499800.0,1.0,1.1778190544189897,297.62721001950473,276.6792871728781,51.55391428373243,-55.42589012119548,3.943503165341221,287.0086903889974,279.9464604695638,14.75,37.985331363308234
2,2026-01-06,UNH,346.2779235839844,349.8898275937949,342.4576177850687,345.662711327742,9441900.0,1.0,2.6275047191693375,343.58726177870506,315.74886187852155,56.78575328014825,237.08337610670563,39.93891640614341,327.43365478515625,332.4701243082682,14.75,37.985331363308234
2,2026-01-06,V,356.08599853515625,357.1416263785221,350.5489214123709,352.2219885159953,6775400.0,1.0,4.894212189633265,364.6118966815542,326.1875570537974,58.892032372104204,98.83798033438846,19.816291900726174,340.0785888671875,338.65171610514324,14.75,37.985331363308234
2,2026-01-06,VZ,39.02574920654297,39.18069000149087,38.72555349425137,39.06448532879993,32758400.0,1.0,-0.06307245604413936,39.91447597154262,38.40720371595737,47.795065972665306,-77.63557874305496,10.353824759136213,39.30916328430176,39.075622177124025,14.75,37.985331363308234
2,2026-01-06,WMT,113.88847351074219,114.33670104320107,111.54775506101163,111.95613963952309,20120800.0,1.0,0.903005664801384,116.7473580047986,109.6221404388049,58.76540769767233,38.043839387177194,18.4209937749654,112.04621912638346,107.66816393534343,14.75,37.985331363308234
3,2026-01-07,AAPL,259.84722900390625,263.1910228349833,259.3282042611396,262.7119324450406,48309800.0,2.0,-2.195839613334101,281.3478230030592,262.53070177721423,44.19883885997478,-231.29546261286018,22.478869873286037,274.4564198811849,269.4283991495768,15.380000114440918,37.7661710123352
3,2026-01-07,AMGN,336.74609375,338.13586932767026,327.3427438082494,327.3427438082494,3599200.0,2.0,1.7236389698206835,335.2956346618073,308.32861155401304,59.3606747481558,85.1899852839373,15.685453249621226,325.5281158447266,315.3203531901042,15.380000114440918,37.7661710123352
3,2026-01-07,AMZN,241.55999755859375,245.2899932861328,239.52000427246094,239.61000061035156,42236500.0,2.0,1.8869829952712394,240.56199393946997,219.3970056943191,56.75702710411858,259.05053404852845,20.31386893189951,230.13766682942708,230.16516698201497,15.380000114440918,37.7661710123352
3,2026-01-07,AXP,377.028076171875,383.7767301967582,375.33342139471614,382.69016888063817,2178600.0,2.0,3.7051948476125176,386.63392602216635,365.4548282502946,57.20663299973011,69.35774923841556,19.233493335055893,371.403325398763,361.4913518269857,15.380000114440918,37.7661710123352
3,2026-01-07,BA,228.1199951171875,233.57000732421875,227.30999755859375,232.14999389648438,9693100.0,2.0,7.237573130967917,233.60594796588208,194.4030547196648,61.754869137177515,138.23909106057246,57.34464060203932,207.3993342081706,205.56066767374674,15.380000114440918,37.7661710123352
3,2026-01-07,CAT,593.9967651367188,622.3562764954288,593.259905029665,620.3647364106434,3312400.0,2.0,7.921148675569725,624.0756693073894,551.9705343058919,56.81702810794439,87.90191799906262,21.35034987543087,585.0799336751302,565.1380325317383,15.380000114440918,37.7661710123352
3,2026-01-07,CRM,265.4560852050781,267.16181061364534,262.84262639015986,262.84262639015986,5976200.0,2.0,3.977965204461441,269.338595905788,252.11935697507136,56.619262085082354,73.80958023830932,20.74908366764784,253.27369944254556,249.3224889119466,15.380000114440918,37.7661710123352
3,2026-01-07,CSCO,74.31729888916016,74.97373788310571,73.8000971719657,74.7151446127845,20347400.0,2.0,-0.09473836161288318,79.35943443264841,74.1551796725762,49.989093916866246,-159.0251009598135,23.251846960990516,76.5910400390625,74.21348571777344,15.380000114440918,37.7661710123352
3,2026-01-07,CVX,152.30152893066406,155.05904782809023,152.00712864480698,154.49970076140028,13537900.0,2.0,1.5270799712534995,156.34153101325472,141.01444432854214,53.21345906810953,148.2707594991005,30.101781828370626,148.32454630533854,148.9963040669759,15.380000114440918,37.7661710123352
3,2026-01-07,DIS,112.91000366210938,114.97000122070312,112.51000213623047,114.45999908447266,8296300.0,2.0,1.5546556961694051,116.50778354987355,107.65224910393505,53.2036389845828,70.1051451177419,24.865367697464595,109.44804509480794,109.57606582641601,15.380000114440918,37.7661710123352
3,2026-01-07,GS,931.9861450195312,949.0507161684332,925.0335182899208,947.6938731242234,2683300.0,2.0,26.933793227857905,939.611852445108,844.0053167443451,64.66682150104612,132.53256813125498,40.71829443585684,866.4646199544271,818.4433725992839,15.380000114440918,37.7661710123352
3,2026-01-07,HD,346.7418212890625,356.1191308129272,346.71202173757393,350.9933957525593,4442700.0,2.0,-2.6024286563389865,357.3528495210136,337.4579109770333,45.137157429887985,29.855128079767642,1.0044140327046485,347.7978139241537,358.2945063273112,15.380000114440918,37.7661710123352
